branch,conditions_passed,conditions_total,geometric_success,global_step,initial_boundary_action,phase,root_id,settle_step,student_global_action
normal_h10,2,4,False,16,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,17,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,18,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,19,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,20,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,21,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,22,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,23,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,24,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,25,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,26,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,27,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,28,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,29,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,30,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,31,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,32,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,33,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,34,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,35,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,36,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,37,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,38,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,39,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,40,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,41,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,42,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,43,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,44,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,45,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,46,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,47,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,48,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,49,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,50,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,51,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,52,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,53,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,54,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,55,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,56,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,57,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,58,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,59,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,60,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,61,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,62,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,63,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,64,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,65,5,continuation,pose3_boundary5_plus10,,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,1,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,2,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,3,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,4,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,5,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,6,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,7,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,8,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,9,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,10,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,11,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,12,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,13,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,14,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,15,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,16,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,17,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,18,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,19,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,20,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,21,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,22,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,23,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,24,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,25,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,26,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,27,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,28,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,29,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,30,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,31,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,32,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,33,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,34,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,35,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,36,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,37,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,38,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,39,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,40,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,41,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,42,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,43,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,44,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,45,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,46,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,47,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,48,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,49,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,50,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,51,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,52,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,53,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,54,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,55,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,56,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,57,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,58,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,59,15
normal_h10,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,60,15
fresh_h50_open_loop,2,4,False,16,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,17,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,18,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,19,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,20,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,21,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,22,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,23,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,24,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,25,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,26,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,27,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,28,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,29,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,30,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,31,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,32,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,33,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,34,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,35,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,36,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,37,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,38,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,39,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,40,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,41,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,42,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,43,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,44,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,45,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,46,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,47,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,48,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,49,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,50,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,51,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,52,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,53,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,54,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,55,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,56,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,57,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,58,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,59,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,60,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,61,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,62,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,63,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,64,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,65,5,continuation,pose3_boundary5_plus10,,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,1,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,2,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,3,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,4,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,5,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,6,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,7,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,8,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,9,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,10,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,11,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,12,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,13,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,14,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,15,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,16,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,17,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,18,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,19,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,20,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,21,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,22,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,23,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,24,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,25,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,26,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,27,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,28,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,29,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,30,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,31,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,32,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,33,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,34,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,35,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,36,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,37,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,38,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,39,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,40,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,41,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,42,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,43,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,44,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,45,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,46,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,47,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,48,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,49,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,50,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,51,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,52,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,53,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,54,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,55,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,56,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,57,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,58,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,59,15
fresh_h50_open_loop,2,4,False,,5,terminal_settle,pose3_boundary5_plus10,60,15
normal_h10,2,4,False,26,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,27,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,28,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,29,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,30,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,31,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,32,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,33,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,34,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,35,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,36,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,37,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,38,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,39,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,40,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,41,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,42,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,43,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,44,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,45,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,46,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,47,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,48,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,49,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,50,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,51,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,52,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,53,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,54,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,55,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,56,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,57,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,58,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,59,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,60,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,61,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,62,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,63,5,continuation,pose3_boundary5_plus20,,25
normal_h10,2,4,False,64,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,65,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,66,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,67,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,68,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,69,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,70,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,71,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,72,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,73,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,74,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,75,5,continuation,pose3_boundary5_plus20,,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,1,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,2,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,3,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,4,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,5,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,6,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,7,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,8,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,9,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,10,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,11,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,12,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,13,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,14,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,15,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,16,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,17,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,18,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,19,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,20,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,21,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,22,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,23,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,24,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,25,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,26,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,27,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,28,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,29,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,30,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,31,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,32,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,33,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,34,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,35,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,36,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,37,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,38,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,39,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,40,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,41,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,42,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,43,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,44,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,45,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,46,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,47,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,48,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,49,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,50,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,51,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,52,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,53,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,54,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,55,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,56,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,57,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,58,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,59,25
normal_h10,1,4,False,,5,terminal_settle,pose3_boundary5_plus20,60,25
fresh_h50_open_loop,2,4,False,26,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,27,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,28,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,29,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,30,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,31,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,32,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,33,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,34,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,35,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,36,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,37,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,38,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,39,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,40,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,41,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,42,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,43,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,44,5,continuation,pose3_boundary5_plus20,,25
fresh_h50_open_loop,2,4,False,45,5,continuation,pose3_boundary5_plus20,,25
