checkpoint,boundary_action,action_index,joint,delta_from_cached_h50_rad,abs_delta_rad
step_000050,10,4,0,-0.029091596603393555,0.029091596603393555
step_000050,10,4,1,0.12048327922821045,0.12048327922821045
step_000050,10,4,2,-0.08313179016113281,0.08313179016113281
step_000050,10,4,3,0.0008209943771362305,0.0008209943771362305
step_000050,10,4,4,-0.19164803624153137,0.19164803624153137
step_000050,10,4,5,0.3270629197359085,0.3270629197359085
step_000050,10,4,6,0.028631150722503662,0.028631150722503662
step_000050,10,4,7,-0.06216311454772949,0.06216311454772949
step_000050,10,4,8,-0.1186288595199585,0.1186288595199585
step_000050,10,4,9,0.08664524555206299,0.08664524555206299
step_000050,10,4,10,0.056370675563812256,0.056370675563812256
step_000050,10,4,11,0.010549381375312805,0.010549381375312805
step_000050,10,5,0,-0.045254290103912354,0.045254290103912354
step_000050,10,5,1,0.05368781089782715,0.05368781089782715
step_000050,10,5,2,-0.02161729335784912,0.02161729335784912
step_000050,10,5,3,0.021646499633789062,0.021646499633789062
step_000050,10,5,4,-0.16367566585540771,0.16367566585540771
step_000050,10,5,5,0.055089496076107025,0.055089496076107025
step_000050,10,5,6,0.038185298442840576,0.038185298442840576
step_000050,10,5,7,-0.04319608211517334,0.04319608211517334
step_000050,10,5,8,-0.08935952186584473,0.08935952186584473
step_000050,10,5,9,0.0867842435836792,0.0867842435836792
step_000050,10,5,10,0.04484561085700989,0.04484561085700989
step_000050,10,5,11,0.0031273365020751953,0.0031273365020751953
step_000050,10,6,0,-0.011068493127822876,0.011068493127822876
